Date,CL=F_closing_price,BZ=F_closing_price,GC=F_closing_price,SI=F_closing_price,NG=F_closing_price,ZC=F_closing_price,ZW=F_closing_price,ZS=F_closing_price,HG=F_closing_price,PL=F_closing_price,PA=F_closing_price
29/08/2007,73.51000213623047,72.12999725341797,666.2999877929688,11.836999893188477,5.429999828338623,322.75,742.0,858.5,3.345000028610229,1264.800048828125,
30/08/2007,73.36000061035156,71.9000015258789,665.0,11.791000366210938,5.635000228881836,322.75,770.0,870.5,3.3534998893737797,1260.0999755859375,330.70001220703125
31/08/2007,74.04000091552734,72.69000244140625,673.0,12.062999725341797,5.4679999351501465,324.0,767.0,868.0,3.4110000133514404,1271.5999755859375,333.5
04/09/2007,75.08000183105469,73.91999816894531,682.5,12.281000137329102,5.629000186920166,336.75,807.0,892.5,3.322499990463257,1273.699951171875,335.3999938964844
05/09/2007,75.7300033569336,74.33999633789062,681.7000122070312,12.1899995803833,5.804999828338623,328.75,842.5,889.0,3.2790000438690186,1273.0,332.6000061035156
06/09/2007,76.30000305175781,74.7699966430664,695.5999755859375,12.364999771118164,5.650000095367432,323.25,816.0,878.0,3.315500020980835,1288.9000244140625,337.0
07/09/2007,76.69999694824219,75.06999969482422,700.7999877929688,12.592000007629396,5.500999927520752,331.25,840.0,891.0,3.259500026702881,1295.0,336.54998779296875
10/09/2007,77.48999786376953,75.4800033569336,703.2999877929688,12.531999588012695,5.890999794006348,329.75,849.0,903.5,3.263999938964844,1294.0,332.0
11/09/2007,78.2300033569336,76.37999725341797,712.2000122070312,12.666999816894531,5.934000015258789,324.5,871.0,905.0,3.388999938964844,1302.5999755859375,334.6499938964844
12/09/2007,79.91000366210938,77.68000030517578,711.9000244140625,12.625,6.438000202178955,339.75,840.0,925.0,3.359499931335449,1304.699951171875,335.70001220703125
13/09/2007,80.08999633789062,77.12000274658203,709.5,12.513999938964844,6.02899980545044,330.75,825.5,928.0,3.3949999809265137,1299.9000244140625,332.8500061035156
14/09/2007,79.0999984741211,76.22000122070312,709.5999755859375,12.543999671936035,6.27899980545044,336.5,838.0,941.0,3.3910000324249268,1299.199951171875,330.0
17/09/2007,80.56999969482422,76.9800033569336,715.7999877929688,12.73900032043457,6.652999877929688,352.25,875.0,968.5,3.4175000190734863,1302.5999755859375,331.3500061035156
18/09/2007,81.51000213623047,77.58999633789062,715.7999877929688,12.767000198364258,6.567999839782715,352.25,869.0,969.5,3.442500114440918,1306.699951171875,331.70001220703125
19/09/2007,81.93000030517578,78.47000122070312,722.0,12.956000328063965,6.179999828338623,358.25,845.0,971.0,3.567500114440918,1308.5,332.5
20/09/2007,83.31999969482422,79.08999633789062,732.4000244140625,13.321000099182127,6.007999897003174,369.25,850.0,988.5,3.5739998817443848,1328.5999755859375,340.6000061035156
21/09/2007,81.62000274658203,79.30000305175781,731.4000244140625,13.473999977111816,6.079999923706055,376.5,874.0,979.0,3.572499990463257,1331.5999755859375,339.04998779296875
24/09/2007,80.94999694824219,78.91000366210938,732.0999755859375,13.496999740600586,6.369999885559082,373.5,877.75,978.75,3.627000093460083,1344.199951171875,342.0
25/09/2007,79.52999877929688,77.62000274658203,731.5999755859375,13.482000350952148,6.360000133514404,371.75,887.25,973.0,3.611500024795532,1349.4000244140625,340.04998779296875
26/09/2007,80.30000305175781,77.43000030517578,728.2999877929688,13.416000366210938,6.422999858856201,375.0,917.25,990.75,3.61299991607666,1351.5,341.8999938964844
27/09/2007,82.87999725341797,80.02999877929688,732.7000122070312,13.517000198364258,6.919000148773193,386.75,933.0,1009.0,3.635999917984009,1364.699951171875,
28/09/2007,81.66000366210938,79.16999816894531,742.7999877929688,13.793999671936035,6.869999885559082,373.0,939.0,991.25,3.630500078201294,1395.199951171875,
01/10/2007,80.23999786376953,77.63999938964844,747.2000122070312,13.729000091552734,7.050000190734863,368.75,952.5,991.5,3.680999994277954,1396.199951171875,
02/10/2007,80.05000305175781,77.37999725341797,729.7999877929688,13.32699966430664,7.427000045776367,348.75,922.5,943.75,3.700500011444092,1350.0,
03/10/2007,79.94000244140625,77.37999725341797,729.2999877929688,13.348999977111816,7.276999950408935,344.5,927.0,951.0,3.749500036239624,1363.9000244140625,
04/10/2007,81.44000244140625,78.97000122070312,737.7999877929688,13.388999938964844,7.4120001792907715,342.25,906.0,954.25,3.714999914169312,1377.4000244140625,
05/10/2007,81.22000122070312,78.9000015258789,741.2999877929688,13.378999710083008,7.072999954223633,342.25,890.0,940.5,3.696500062942505,1389.800048828125,
08/10/2007,79.0199966430664,76.58000183105469,732.7999877929688,13.25,6.8460001945495605,339.75,860.0,925.5,3.5929999351501465,1375.199951171875,
09/10/2007,80.26000213623047,77.48999786376953,737.4000244140625,13.475000381469728,6.86299991607666,342.5,845.5,950.25,3.6010000705718994,1381.5999755859375,
10/10/2007,81.30000305175781,78.5999984741211,740.4000244140625,13.562000274658203,7.010000228881836,347.25,853.0,968.25,3.6760001182556152,1400.0,
11/10/2007,83.08000183105469,80.1500015258789,751.2999877929688,13.883000373840332,6.875999927520752,343.75,883.0,981.5,3.6489999294281006,1420.199951171875,
12/10/2007,83.69000244140625,80.55000305175781,748.7000122070312,13.803000450134276,6.973999977111816,351.0,857.5,976.75,3.630500078201294,1414.699951171875,
15/10/2007,86.12999725341797,82.75,757.0999755859375,13.756999969482422,7.445000171661377,362.0,833.5,987.0,3.6635000705718994,1423.9000244140625,
16/10/2007,87.61000061035156,83.55000305175781,757.0,13.562000274658203,7.367000102996826,360.5,828.5,977.5,3.624000072479248,1422.9000244140625,
17/10/2007,87.4000015258789,83.12999725341797,757.5,13.656000137329102,7.458000183105469,358.0,820.5,974.25,3.5845000743865967,1438.699951171875,
18/10/2007,89.47000122070312,84.5999984741211,764.0999755859375,13.711000442504885,7.374000072479248,367.25,825.5,991.5,3.533499956130981,1448.0999755859375,
19/10/2007,88.5999984741211,83.79000091552734,764.0,13.553000450134276,7.040999889373779,370.25,855.5,983.25,3.547499895095825,1449.0999755859375,
22/10/2007,87.55999755859375,83.2699966430664,755.7999877929688,13.475000381469728,6.890999794006348,364.5,871.0,976.5,3.4779999256134038,1439.5999755859375,
23/10/2007,85.2699966430664,82.8499984741211,759.0,13.571999549865724,6.761000156402588,361.0,841.0,981.75,3.505000114440918,1452.800048828125,
24/10/2007,87.0999984741211,84.37000274658203,761.5999755859375,13.515000343322754,6.9720001220703125,356.5,811.0,976.25,3.450999975204468,1441.9000244140625,
25/10/2007,90.45999908447266,87.4800033569336,767.2999877929688,13.835000038146973,7.188000202178955,366.25,802.0,994.75,3.4800000190734863,1452.5999755859375,
26/10/2007,91.86000061035156,88.69000244140625,783.9000244140625,14.211999893188477,7.217999935150146,372.0,800.0,995.5,3.5295000076293945,1472.0999755859375,
29/10/2007,93.52999877929688,90.31999969482422,789.0999755859375,14.364999771118164,7.269000053405762,376.0,828.5,1011.0,3.513000011444092,1468.0,
30/10/2007,90.37999725341795,87.44000244140625,784.2999877929688,14.267000198364258,8.020999908447266,370.25,814.0,992.0,3.4744999408721924,,
31/10/2007,94.52999877929688,90.62999725341795,792.0,14.376999855041504,8.329999923706055,375.5,808.0,1010.0,3.4679999351501465,,
01/11/2007,93.48999786376952,89.72000122070312,790.7000122070312,14.270000457763672,8.63700008392334,368.75,778.25,990.75,3.3559999465942383,,
02/11/2007,95.93000030517578,92.08000183105467,805.7000122070312,14.54599952697754,8.418000221252441,377.0,778.5,1001.75,3.317500114440918,,
05/11/2007,93.9800033569336,90.48999786376952,808.0999755859375,14.732000350952148,7.999000072479248,375.25,785.0,1005.75,3.2939999103546143,,
06/11/2007,96.6999969482422,93.26000213623048,820.7999877929688,15.32699966430664,7.86299991607666,385.75,797.0,1029.5,3.3324999809265137,,
07/11/2007,96.37000274658205,93.23999786376952,831.0,15.272000312805176,7.624000072479248,384.25,787.75,1023.75,3.250999927520752,,
08/11/2007,95.45999908447266,92.79000091552734,835.2000122070312,15.467000007629396,7.7129998207092285,389.5,762.0,1028.0,3.197000026702881,,
09/11/2007,96.31999969482422,93.18000030517578,832.5,15.49899959564209,7.896999835968018,386.75,762.0,1043.0,3.1424999237060547,,
12/11/2007,94.62000274658205,91.9800033569336,805.7999877929688,14.718999862670898,7.960999965667725,379.0,761.0,1032.75,3.1050000190734863,,
13/11/2007,91.16999816894533,88.83000183105469,797.2000122070312,14.571000099182127,7.948999881744385,374.75,748.0,1044.25,3.101999998092652,,
14/11/2007,94.08999633789062,91.36000061035156,813.0,15.029000282287598,7.835000038146973,383.0,752.5,1066.0,3.301500082015991,,
15/11/2007,93.43000030517578,90.2300033569336,785.9000244140625,14.45199966430664,7.699999809265137,374.75,765.5,1078.75,3.0820000171661377,,
16/11/2007,95.0999984741211,91.62000274658205,785.7000122070312,14.482999801635742,8.00100040435791,379.5,749.5,1077.75,3.1559998989105225,,
19/11/2007,94.63999938964844,92.27999877929688,776.7999877929688,14.13599967956543,7.7870001792907715,377.5,756.25,1070.5,2.9804999828338623,,
20/11/2007,98.02999877929688,95.48999786376952,790.2999877929688,14.477999687194824,7.4770002365112305,381.25,773.5,1087.0,3.025500059127808,,
21/11/2007,97.29000091552734,94.83999633789062,797.5999755859375,14.399999618530272,7.550000190734863,382.0,803.5,1084.0,2.88700008392334,,
23/11/2007,98.18000030517578,95.76000213623048,824.0,14.71500015258789,7.699999809265137,389.0,826.5,1100.25,2.984999895095825,,
26/11/2007,97.6999969482422,95.31999969482422,826.0,14.81700038909912,7.723000049591064,385.75,814.0,1103.75,3.0190000534057617,,
27/11/2007,94.41999816894533,92.5199966430664,813.7000122070312,14.473999977111816,7.557000160217285,383.5,829.0,1091.0,2.9584999084472656,,
28/11/2007,90.62000274658205,89.80999755859375,800.0999755859375,14.32900047302246,7.203000068664551,387.25,859.0,1096.75,3.000999927520752,,
29/11/2007,91.01000213623048,90.22000122070312,795.2999877929688,14.237000465393066,7.452000141143799,383.5,869.0,1098.0,3.063499927520752,,344.8500061035156
30/11/2007,88.70999908447266,88.26000213623047,782.2000122070312,13.963000297546388,7.302000045776367,384.5,867.0,1080.0,3.157000064849853,,348.6499938964844
03/12/2007,89.30999755859375,89.80000305175781,788.2999877929688,14.01099967956543,7.214000225067139,386.0,855.0,1078.75,3.061000108718872,,346.95001220703125
04/12/2007,88.31999969482422,89.52999877929688,801.2999877929688,14.270999908447266,7.15500020980835,394.0,875.0,1091.5,2.997999906539917,,348.8999938964844
05/12/2007,87.48999786376953,88.48999786376953,797.5,14.270000457763672,7.184999942779541,394.0,863.75,1099.5,3.0160000324249268,,350.1000061035156
06/12/2007,90.2300033569336,90.18000030517578,801.2000122070312,14.4399995803833,7.329999923706055,394.75,871.0,1098.75,3.0185000896453857,,347.3500061035156
07/12/2007,88.27999877929688,88.63999938964844,794.4000244140625,14.324999809265137,7.15500020980835,399.5,903.5,1119.75,3.094500064849853,,343.29998779296875
10/12/2007,87.86000061035156,88.04000091552734,807.7000122070312,14.673999786376951,7.0320000648498535,400.5,909.0,1125.75,3.061000108718872,,345.0
11/12/2007,90.0199966430664,89.98999786376953,811.4000244140625,14.69499969482422,7.085000038146973,406.5,894.0,1135.5,3.057499885559082,,347.3999938964844
12/12/2007,94.38999938964844,94.0199966430664,813.5,14.654999732971191,7.407999992370605,416.75,934.0,1151.5,3.0160000324249268,,348.1000061035156
13/12/2007,92.25,92.12000274658205,799.0,14.071999549865724,7.192999839782715,418.75,934.0,1146.0,2.939500093460083,,347.45001220703125
14/12/2007,91.2699966430664,91.69000244140624,793.2999877929688,13.826000213623049,7.025000095367432,420.0,939.0,1157.0,2.936500072479248,,353.5
17/12/2007,90.62999725341795,91.29000091552734,794.7999877929688,13.826000213623049,7.034999847412109,438.75,966.0,1156.75,2.872999906539917,,357.54998779296875
18/12/2007,90.48999786376952,90.12000274658205,803.0,14.013999938964844,7.140999794006348,432.0,952.0,1149.75,2.869999885559082,,359.6499938964844
19/12/2007,91.23999786376952,91.4800033569336,801.0999755859375,14.072999954223633,7.178999900817871,434.75,973.5,1159.0,2.945499897003174,,358.0
20/12/2007,91.05999755859376,90.87999725341795,799.2000122070312,14.196000099182127,7.13700008392334,437.5,954.0,1160.75,2.9584999084472656,,355.3500061035156
21/12/2007,93.30999755859376,92.45999908447266,811.5999755859375,14.345999717712402,7.190000057220459,443.5,949.0,1177.5,3.0934998989105225,,357.6499938964844
24/12/2007,94.12999725341795,92.6999969482422,812.7999877929688,14.520000457763672,7.025000095367432,444.0,935.25,1181.0,3.1470000743865967,,360.0
26/12/2007,95.97000122070312,93.94000244140624,826.0,14.69499969482422,7.046000003814697,452.25,941.25,1220.75,3.1549999713897705,,365.0
27/12/2007,96.62000274658205,94.77999877929688,828.5999755859375,14.678000450134276,7.171999931335449,454.75,915.0,1212.5,3.1050000190734863,,365.0499877929688
28/12/2007,96.0,93.87999725341795,839.5999755859375,14.770000457763672,7.386000156402588,452.0,885.0,1207.75,3.057499885559082,1540.5,
31/12/2007,95.9800033569336,93.8499984741211,834.9000244140625,14.79699993133545,7.482999801635742,455.5,885.0,1199.0,3.0304999351501465,1528.4000244140625,
02/01/2008,99.62000274658205,97.83999633789062,857.0,15.166999816894531,7.849999904632568,462.5,915.0,1232.5,3.05049991607666,1547.0,
03/01/2008,99.18000030517578,97.5999984741211,866.4000244140625,15.381999969482422,7.673999786376953,466.0,945.0,1251.5,3.1730000972747803,1541.800048828125,
04/01/2008,97.91000366210938,96.79000091552734,863.0999755859375,15.345999717712402,7.841000080108643,466.75,931.5,1249.0,3.1414999961853027,1539.0999755859375,
07/01/2008,95.08999633789062,94.38999938964844,859.5999755859375,15.18000030517578,7.879000186920166,466.25,903.0,1236.0,3.125,1524.199951171875,
08/01/2008,96.33000183105467,95.54000091552734,878.0,15.70699977874756,7.967000007629394,478.75,907.5,1256.5,3.2734999656677246,1553.5999755859375,
09/01/2008,95.66999816894533,94.37000274658205,879.5,15.734000205993652,8.098999977111816,477.25,889.5,1249.0,3.26449990272522,1552.9000244140625,
10/01/2008,93.70999908447266,92.22000122070312,891.7000122070312,16.17300033569336,8.258999824523926,475.0,882.5,1244.0,3.260999917984009,1558.300048828125,
11/01/2008,92.69000244140624,91.06999969482422,896.0999755859375,16.273000717163086,8.210000038146973,495.0,909.25,1286.0,3.283499956130981,1568.199951171875,
14/01/2008,94.1999969482422,92.91999816894533,901.5999755859376,16.325000762939453,8.352999687194824,512.0,917.0,1297.0,3.316999912261963,1582.800048828125,
15/01/2008,91.9000015258789,90.9800033569336,901.0,16.204999923706055,8.196000099182129,509.0,932.0,1301.5,3.220000028610229,1592.5,
16/01/2008,90.83999633789062,89.5,880.5999755859375,15.807000160217283,8.133000373840332,502.5,926.5,1277.0,3.1614999771118164,1570.5999755859375,
17/01/2008,90.12999725341795,88.75,879.5,15.93000030517578,8.081000328063965,502.0,940.5,1271.0,3.1705000400543213,1569.300048828125,
18/01/2008,90.56999969482422,89.2300033569336,880.7999877929688,16.13800048828125,7.993000030517578,498.25,962.5,1263.0,3.2244999408721924,1566.5,
22/01/2008,89.8499984741211,88.44999694824219,889.5999755859375,16.030000686645508,7.670000076293945,489.0,934.0,1239.5,3.188999891281128,1547.5999755859375,
23/01/2008,86.98999786376953,86.62000274658203,882.5,15.902000427246094,7.620999813079834,469.25,905.0,1189.5,3.063499927520752,1557.5,
24/01/2008,89.41000366210938,89.06999969482422,905.5,16.273000717163086,7.802000045776367,489.25,909.0,1230.5,3.164999961853028,1614.9000244140625,
25/01/2008,90.70999908447266,90.9000015258789,910.5,16.42799949645996,7.982999801635742,498.25,933.0,1243.0,3.1760001182556152,1680.699951171875,
28/01/2008,90.98999786376952,91.37999725341795,927.0999755859376,16.690000534057617,8.095000267028809,502.25,963.0,1253.75,3.181999921798706,1752.199951171875,
29/01/2008,91.63999938964844,92.0,925.0999755859376,16.7450008392334,7.995999813079834,501.0,944.0,1266.75,3.2890000343322754,1736.9000244140625,
30/01/2008,92.33000183105467,92.52999877929688,920.5999755859376,16.711000442504883,8.045000076293945,498.5,922.5,1275.75,3.2160000801086426,,
31/01/2008,91.75,92.20999908447266,922.7000122070312,16.947999954223633,8.074000358581543,501.25,929.5,1274.5,3.289499998092652,,
01/02/2008,88.95999908447266,89.44000244140625,908.7000122070312,16.823999404907227,7.739999771118164,500.5,943.0,1287.25,3.260499954223633,,
04/02/2008,90.0199966430664,90.4000015258789,904.9000244140624,16.739999771118164,7.86899995803833,510.5,973.0,1326.0,3.2880001068115234,,
05/02/2008,88.41000366210938,88.81999969482422,885.9000244140625,16.30299949645996,7.941999912261963,509.25,1003.0,1323.0,3.2035000324249268,,
06/02/2008,87.13999938964844,87.77999877929688,900.7000122070312,16.507999420166016,7.99399995803833,501.5,1033.0,1318.5,3.307499885559082,,
07/02/2008,88.11000061035156,88.51000213623047,906.0999755859376,16.735000610351562,8.10200023651123,499.5,1063.0,1331.5,3.447999954223633,,
08/02/2008,91.7699966430664,91.94000244140624,918.4000244140624,17.075000762939453,8.300999641418457,508.0,1093.0,1339.0,3.5344998836517334,,
11/02/2008,93.58999633789062,93.52999877929688,922.9000244140624,17.433000564575195,8.531000137329102,503.5,1048.0,1326.0,3.553499937057495,,
12/02/2008,92.77999877929688,92.86000061035156,907.4000244140624,17.218000411987305,8.435999870300293,497.75,1007.0,1321.0,3.555000066757202,,
13/02/2008,93.2699966430664,93.31999969482422,906.5,17.326000213623047,8.387999534606934,497.0,991.5,1328.5,3.525500059127808,,
14/02/2008,95.45999908447266,95.16000366210938,907.4000244140624,17.229999542236328,8.772000312805176,511.0,1032.0,1368.0,3.48799991607666,,
15/02/2008,95.5,94.62999725341795,902.7999877929688,17.097999572753906,8.65999984741211,514.75,1027.5,1373.75,3.5209999084472656,,
19/02/2008,100.01000213623048,98.55999755859376,926.5999755859376,17.489999771118164,8.97700023651123,520.0,1036.0,1398.5,3.724999904632568,2128.10009765625,
20/02/2008,100.73999786376952,98.41999816894533,934.5999755859376,17.7450008392334,8.96500015258789,523.5,1020.0,1397.75,3.705499887466431,2113.800048828125,
21/02/2008,98.2300033569336,96.23999786376952,946.0999755859376,17.940000534057617,8.890999794006348,524.5,1029.5,1405.75,3.810499906539917,2163.199951171875,
22/02/2008,98.80999755859376,97.01000213623048,944.7000122070312,18.024999618530277,9.145999908447266,522.25,1049.5,1420.0,3.786999940872192,2142.800048828125,
25/02/2008,99.2300033569336,97.69000244140624,937.5999755859376,18.07999992370605,9.185999870300291,533.25,1109.5,1452.0,3.741499900817871,2128.5,
26/02/2008,100.87999725341795,99.47000122070312,946.0999755859376,18.71199989318848,9.206000328063965,530.5,1199.5,1466.75,3.7809998989105225,2130.89990234375,
27/02/2008,99.63999938964844,98.2699966430664,958.2000122070312,19.20199966430664,8.930000305175781,525.0,1280.0,1459.0,3.839999914169312,2127.300048828125,
28/02/2008,102.58999633789062,100.9000015258789,964.5,19.6299991607666,9.442999839782717,543.25,1169.0,1498.5,3.8635001182556152,2129.800048828125,585.25
29/02/2008,101.83999633789062,100.0999984741211,972.0999755859376,19.808000564575195,9.366000175476074,546.0,1073.0,1522.0,3.8519999980926514,2155.699951171875,571.9500122070312
03/03/2008,102.4499969482422,100.4800033569336,981.5,20.072999954223636,9.345999717712402,555.5,1093.0,1544.5,3.930999994277954,2216.60009765625,581.2000122070312
04/03/2008,99.5199966430664,97.5199966430664,963.9000244140624,19.738000869750977,9.352999687194824,543.0,1077.5,1494.0,3.82699990272522,2242.0,565.4500122070312
05/03/2008,104.5199966430664,101.63999938964844,986.2000122070312,20.684999465942383,9.741000175476074,557.0,1096.0,1490.5,3.989500045776367,2251.10009765625,559.5499877929688
06/03/2008,105.47000122070312,102.61000061035156,975.0,20.131000518798828,9.741999626159668,557.0,1114.0,1443.0,3.9144999980926514,2175.800048828125,525.2999877929688
07/03/2008,105.1500015258789,102.37999725341795,972.2000122070312,20.15800094604492,9.769000053405762,533.5,1092.5,1341.0,3.931999921798706,2016.699951171875,491.7999877929688
10/03/2008,107.9000015258789,104.16000366210938,969.9000244140624,19.697999954223636,10.02400016784668,555.5,1140.0,1388.0,3.808500051498413,2014.0999755859373,480.9500122070313
11/03/2008,108.75,105.25,974.2000122070312,19.676000595092773,10.0,564.0,1240.0,1392.5,3.799000024795532,2027.4000244140625,496.25
12/03/2008,109.91999816894533,106.2699966430664,978.7999877929688,19.910999298095703,10.01099967956543,556.75,1270.0,1379.0,3.8515000343322754,2045.0,507.5499877929688
13/03/2008,110.33000183105467,107.54000091552734,992.2999877929688,20.339000701904297,10.229999542236328,559.75,1234.0,1387.0,3.839999914169312,2072.5,513.2000122070312
14/03/2008,110.20999908447266,106.1999969482422,998.2000122070312,20.573999404907227,9.868000030517578,545.5,1160.0,1340.0,3.846999883651733,2051.0,511.7000122070313
17/03/2008,105.68000030517578,101.75,1001.4000244140624,20.222000122070312,9.100000381469728,539.25,1131.5,1302.75,3.711999893188477,1948.4000244140625,482.6000061035156
18/03/2008,109.41999816894533,105.55999755859376,1003.2000122070312,19.88999938964844,9.413999557495115,547.25,1164.0,1307.0,3.7704999446868896,1943.0,487.2999877929688
19/03/2008,104.4800033569336,100.72000122070312,944.7000122070312,18.395000457763672,9.02400016784668,527.25,1074.0,1257.0,3.659499883651733,1862.0,462.1000061035156
20/03/2008,101.83999633789062,100.37999725341795,919.5999755859376,16.80500030517578,9.0649995803833,507.5,987.5,1207.0,3.611000061035156,1852.300048828125,444.75
24/03/2008,100.86000061035156,99.86000061035156,918.2999877929688,17.066999435424805,9.32900047302246,524.75,1020.0,1257.0,3.6549999713897705,1864.199951171875,435.1000061035156
25/03/2008,101.22000122070312,100.5999984741211,934.5999755859376,17.761999130249023,9.418999671936035,544.75,1067.5,1307.0,3.69950008392334,1960.9000244140625,461.8500061035156
26/03/2008,105.9000015258789,103.98999786376952,949.0,18.34600067138672,9.571999549865724,552.25,1033.0,1352.0,3.750999927520752,1987.5999755859373,458.3999938964844
27/03/2008,107.58000183105467,105.0,948.7999877929688,18.51300048828125,9.57800006866455,555.5,1014.0,1327.25,3.9035000801086426,2018.699951171875,452.5
28/03/2008,105.62000274658205,103.7699966430664,930.5999755859376,17.899999618530273,9.800000190734863,560.5,989.0,1267.25,3.8559999465942383,2037.800048828125,
31/03/2008,101.58000183105467,100.3000030517578,916.2000122070312,17.274999618530273,10.10099983215332,567.25,929.0,1197.25,3.8635001182556152,2024.4000244140625,
01/04/2008,100.9800033569336,100.16999816894533,882.9000244140625,16.854999542236328,9.723999977111816,584.0,895.0,1211.0,3.825999975204468,1928.800048828125,
02/04/2008,104.83000183105467,103.75,895.2000122070312,17.14699935913086,9.83199977874756,595.75,936.5,1243.0,3.888499975204468,1957.5999755859373,
03/04/2008,103.83000183105467,102.5199966430664,905.0,17.44700050354004,9.416999816894531,600.0,937.0,1257.0,3.924000024795532,2005.9000244140625,
04/04/2008,106.2300033569336,104.9000015258789,909.0,17.722000122070312,9.321999549865724,598.0,974.25,1277.0,3.9784998893737793,2025.5,
07/04/2008,109.08999633789062,107.13999938964844,922.7000122070312,18.08699989318848,9.791000366210938,590.0,921.25,1255.0,3.994499921798706,2041.9000244140625,
08/04/2008,108.5,106.33999633789062,914.0,17.674999237060547,9.696999549865724,591.25,934.0,1251.5,3.908999919891357,2033.300048828125,
09/04/2008,110.87000274658205,108.47000122070312,933.5999755859376,18.170000076293945,10.055999755859377,605.0,934.0,1313.0,4.027999877929688,2064.60009765625,
10/04/2008,110.11000061035156,108.1999969482422,928.2999877929688,18.01300048828125,10.097999572753906,594.25,923.0,1356.0,3.953999996185303,2065.0,
11/04/2008,110.13999938964844,108.75,923.5999755859376,17.667999267578125,9.901000022888184,584.25,896.5,1332.5,3.974499940872192,2036.0999755859373,
14/04/2008,111.76000213623048,109.83999633789062,925.4000244140624,17.76799964904785,10.053000450134276,591.75,896.0,1372.5,3.926500082015991,1993.5,
15/04/2008,113.79000091552734,111.58000183105467,928.7000122070312,17.829999923706055,10.204999923706056,606.0,895.75,1380.0,3.891000032424927,1988.4000244140625,
16/04/2008,114.93000030517578,112.66000366210938,945.0999755859376,18.30500030517578,10.43299961090088,603.5,924.5,1344.75,3.98799991607666,2029.4000244140625,
17/04/2008,114.86000061035156,112.43000030517578,939.7999877929688,18.28700065612793,10.383000373840332,603.5,913.0,1350.5,3.941999912261963,2054.60009765625,
18/04/2008,116.69000244140624,113.91999816894533,912.2000122070312,17.802000045776367,10.586999893188477,599.5,870.0,1361.5,3.919500112533569,2066.300048828125,
21/04/2008,117.4800033569336,114.43000030517578,914.7000122070312,17.341999053955078,10.732999801635742,580.25,845.75,1315.5,3.8980000019073486,2019.300048828125,
22/04/2008,119.37000274658205,115.9499969482422,922.2999877929688,17.697999954223633,10.607000350952148,594.25,851.75,1374.75,4.005499839782715,2029.4000244140625,
23/04/2008,118.3000030517578,116.45999908447266,906.2000122070312,17.155000686645508,10.781000137329102,587.75,817.75,1372.0,3.947000026702881,2010.800048828125,
24/04/2008,116.05999755859376,114.33999633789062,886.7999877929688,16.652000427246094,10.789999961853027,576.25,809.25,1348.75,3.8949999809265137,1962.699951171875,
25/04/2008,118.5199966430664,116.33999633789062,887.2000122070312,16.84600067138672,10.963000297546388,577.25,800.5,1325.75,3.9595000743865967,1960.0,
28/04/2008,118.75,116.73999786376952,892.9000244140625,17.01099967956543,11.279999732971191,600.0,826.0,1283.5,3.983999967575073,1970.5999755859373,
29/04/2008,115.62999725341795,113.43000030517578,874.2000122070312,16.540000915527344,10.842000007629396,591.25,794.0,1279.5,3.899499893188477,,
30/04/2008,113.45999908447266,111.36000061035156,862.7999877929688,16.50200080871582,10.843000411987305,600.25,787.25,1301.75,3.934000015258789,,
01/05/2008,112.5199966430664,110.5,848.9000244140625,16.121000289916992,10.560999870300291,605.5,776.5,1258.75,3.725500106811523,,
02/05/2008,116.31999969482422,114.55999755859376,856.0999755859375,16.381000518798828,10.777000427246094,602.0,796.0,1292.5,3.858000040054321,,
05/05/2008,119.97000122070312,117.98999786376952,872.2999877929688,16.746000289916992,11.178000450134276,582.0,792.5,1273.0,3.9784998893737793,,
06/05/2008,121.83999633789062,120.30999755859376,876.0,16.780000686645508,11.149999618530272,594.75,806.0,1264.5,3.912499904632568,,
07/05/2008,123.52999877929688,122.31999969482422,869.5999755859375,16.617000579833984,11.32699966430664,601.5,795.0,1297.25,3.86299991607666,,
08/05/2008,123.69000244140624,122.83999633789062,880.5999755859375,16.79400062561035,11.262999534606934,618.75,809.0,1298.25,3.820499897003174,,
09/05/2008,125.95999908447266,125.4000015258789,884.5,16.843000411987305,11.536999702453612,618.5,791.5,1349.5,3.753499984741211,,
12/05/2008,124.2300033569336,122.91000366210938,883.7000122070312,17.158000946044922,11.300999641418455,603.5,793.5,1335.0,3.783999919891357,,
13/05/2008,125.8000030517578,124.0999984741211,868.5,16.76300048828125,11.42199993133545,597.5,785.5,1374.5,3.765000104904175,,
14/05/2008,124.22000122070312,121.86000061035156,865.4000244140625,16.549999237060547,11.597999572753906,589.75,761.0,1371.0,3.7070000171661377,,
15/05/2008,124.12000274658205,122.62999725341795,879.0,16.62700080871582,11.39900016784668,599.0,771.5,1347.5,3.760999917984009,,
16/05/2008,126.29000091552734,124.98999786376952,899.0,16.90399932861328,11.093999862670898,591.0,775.5,1378.0,3.846499919891357,,
19/05/2008,127.0500030517578,125.05999755859376,905.0,16.974000930786133,10.95400047302246,586.75,791.0,1333.0,3.795500040054321,,
20/05/2008,129.07000732421875,127.83999633789062,919.5,17.67099952697754,11.364999771118164,589.75,784.0,1331.5,3.7904999256134033,,
21/05/2008,133.1699981689453,132.6999969482422,928.0,17.99799919128418,11.640000343322754,607.25,778.0,1349.0,3.753499984741211,,
22/05/2008,130.80999755859375,130.50999450683594,917.9000244140624,17.975000381469727,11.696999549865724,595.75,745.0,1324.75,3.722500085830689,,
